,tweet,label
2714,#burnnotice fi shoots bean bag rounds at the guy hurts like a bitch don't they,0
2715,i absolutely love my shanti regardless what we go through that's my bitch,0
2716,hoes even stupider,0
2717,keyshawnswag lol nigga them look like a combo of trash in your house amp trash at the dump,0
2718,tabather s so was i cunt welcome to twitter,0
2719,kingdakkar these hoes out of control,0
2720,sell soul yea bitch shit serious,0
2721,rt TAG atlanta TAG houston has so many trash drivers,0
2722,rt TAG camoquay bro even with uno webo i still get more pussy than you,0
2723,girlthatsvonte lol nahh bitch dont put yo life on me ole cant drink water after ass nigga TAG,0
2724,i swear new bitches here me rap and its a wrap,0
2725,rt TAG treshon scrooge oomf pregnant from dat dog in the hood dat chase erbody real funny bitch,0
2726,j fritzy TAG TAG TAG TAG bitch better back up katy's mine,0
2727,tryhardsilva quote this with a weezy verse i'm a diamond in the rough like a baby in the trash,0
2728,rt TAG half y'all bitches side hoes and don't even know,0
2729,all the snacks in this bitch,0
2730,rt TAG when you eat food that's too hot and start breathing like a retarded dragon,0
2731,rt TAG don't be on here and saying all my friends and everyone i know has a baby well bitch life,0
2732,lmao slow new day for madonna fans huh collaborating with siri haha that sounds retarded so she may oray not use a sound sample,0
2733,patrickquelo if yo girl cant have homeboys you a ol weak bitch ass nigga,0
2734,rt TAG hover parents are the ones who bitch the most about their children's dependence,0
2735,take yo hoe ass to sleep,0
2736,sarahauten bitch slap that asshole with a chair,0
2737,coley cee let me make a couple tweets off cuzzo page so i won't get in twitter jail lmao bitch don't trick me again,0
2738,people are such bitches complaining over stupid things,0
2739,same niccas tryna be around me the same niccas that used to down me,0
2740,it's pretty much been confirmed that i have the best bitch face on the planet,0
2741,did i just see a white bitch getting licked between her legs by a dog nasty fuck,0
2742,the ghetto thuged out version of tree of life coming soon,0
2743,lmaoooo igiveemnathan gucci really ass but for some hoes i'll bump a couple songs,0
2744,you just caught this bitch cheatin while you at work shes with some dude tryin to get off fuck slittin her throat cut this bitch's head off,0
2745,nathirhussein al qaeda's market share is dropping faster than viacom amp enron in the jihadi stock market,0
2746,rt TAG i thought it was raining because of the sound on the roof but it was just birds exploding from the heat,0
2747,lmao TAG nobody cleans a house faster than a nigga expecting some pussy,0
2748,i seen scooby hoe some niggas at the gardens too,0
2749,rt TAG the looters in TAG are so retarded that they risk arrest to get free food when ebt already pays for their food lo,0
2750,rt TAG being so wrapped up in love that you stop doing well for you is what middle schoolers do dumb bitch i want just want mo,0
2751,you need a nicca like me to bring that freak outta you,0
2752,my high school need to gon and throw a hood reunion party everybody knows we was ghetto as hell,0
2753,rt TAG i wonder if mfers gon be mad i took they bitch,0
2754,theechaco TAG you watching this trash,0
2755,curly girls is where its at and you bitches need to get with it,0
2756,rt TAG travis always on my tl being ghetto,0
2757,i take it notre dame is still trash,0
2758,rt TAG the ghetto if ud wins tonight,0
2759,sarahauten bitch slap that asshole with a chair,0
2760,shantrell tryna fight bitches in da clinic n shut she wanna wait til uh bitch sick to try to bump,0
2761,rt TAG it's ok to trash talk but i haven't seen any bama fans wishing harm or injury towards lsu players,0
2762,rt TAG when yo phone go off in class amp the teacher say turn that trash off but it's one of the songs on yo mixtape,0
2763,on the secret party mission live tweaking to mock fatpo,0
2764,rt TAG who needs twinkies when you got gansitos,0
2765,life is too fuckin short for free bird,0
2766,oldmanro you should check it out it aint animated and has charlie murphy in it,0
2767,i want one ae yous to start something with me tbh but yous are aw pussy TAG,0
2768,danny cavanagh available online soon i didn't have enough to get it after my anathema merch it's a cracker i need it can u,0
2769,manylouboutins TAG stfu hoe and fucking answer me before i smack the shit outta you and your faggot aunt,0
2770,i hate ghetto bitches with a passion,0
2771,rt TAG any chick that gets in a fight after the age is a hoe,0
2772,rt TAG i'd rather argue amp make up then fight amp break up cause thirsty bitches love to see happy homes fuc,0
2773,i eat generic oreos baller with a budget bitch,0
2774,rt TAG i don't have no girlfriend side bitches main chick hoes i just got a ex i want back,0
2775,brandon jennings trash,0
2776,mrmooncricket TAG TAG TAG nigga i seen yo ass at da welfare center punk bitch ain't worth my time,0
2777,you ever dream about fucking a chick fuck her in real life then the pussy was better in the dream,0
2778,da house next door to me been sold to honkies,0
2779,brad pitt is older than charlie sheen what the fuckkkkkkkkkkkkk,0
2780,imtoomuch bread in general aint too good for ya but honky bread the worst,0
2781,rt TAG it kills me when bitches think that just bc they got a low body count that they not a hoe,0
2782,rhyds herrrrrr shoulda came to bird mans that shit was so lit,0
2783,just like a bitch typical shit stepping in place elliptical shit wizard of hearts mythical shit watch yourself mystical shit,0
2784,see my nig TAG today somebody who understands the music like me,0
2785,dustinhooper should be lol lil bitch,0
2786,harry dillema TAG TAG vraag t sven hij denkt hoe lichter van kleur hoe beter het morele kompas werkt ik ben kleurenblind,0
2787,you a hoe if you ever fstow after midnight,0
2788,fuck a hot head pussy i gt a cold heart,0
2789,rt TAG TAG TAG when bout bitches got together and thought of a reason to make they boyfriend claim them,0
2790,rt TAG i love a bitch wit sum nice teeth n lips,0
2791,k coaches are retarded who would put a point guard at the tho,0
2792,michigannews wow thats great language coming from a hs coach you sure are a role model you're trash just like your account,0
2793,rt TAG TAG do not and i repeat do not refer to her as your bitch,0
2794,corey emanuel bet my trash ass self is just that petty,0
2795,rt TAG TAG omg you're a nigger,0
2796,woman busting her ass to please you and you treat her like shit cuz you a immature ass lil boy yeah fuck all you hoe ass niggas,0
2797,rt TAG TAG hrs till the birds kick some ass ###bleedgreen,0
2798,lil tr ll can't wait see my bitch tmrw TAG TAG,0
2799,bbhairs when you get famous i'm buyin yo art so me and my bitch can have dat shit all in da crib,0
2800,instagram have you looking at motherfuckers like who the fuck does this bitch nigga think she he isss,0
2801,step up all in was so horrible that bitch went straight to dvd,0
2802,don't touch no sloppy hoes you might catch somethin,0
2803,rt TAG why do bitches hate on another bitch relationship,0
2804,sbsylvester bitch what but i pull more hoes the u dream of,0
2805,gusandrews hey i'm still on lambdamoo and it really is empty nobody to talk to except that asshole bird,0
2806,work is such a bitch right now,0
2807,barnabyedwards TAG dear daily mail you misogynist pile of twats,0
2808,apparently i'm pathetic trash alright (-:,0
2809,survivedby TAG i figured i was just shocked out hoe old that tweet was lol,0
2810,bitch and who the fuck r u am speak when the fuck i feel like it and stop a pussy ass nigga and box the fuck up,0
2811,fucking queer,0
2812,bossbitchdaphne yours a dyke,0
2813,#drunk TAG TAG TAG the draught horse,0
2814,rt TAG TAG attack harass threaten mock and bully any woman or minority who dared not fall in line with our progressive a,0
2815,bre ah na TAG it's too early don't annoy me don't come back from ya fun filled weekend and give me attitude hoe,0
2816,rt TAG i got problems and the bitch heard me call her a bitch so now i have,0
2817,rt TAG TAG i saw the xxx but i just thought she was a hoe,0
2818,maxmayo a pissed lad past out i would lick his dirty soles while he slept,0
2819,alexschnider niiice my nigga schinder pullin hoes,0
2820,max dashevsky u and taber the shit coon,0
2821,rt TAG should of been a cork sole TAG why is there no cork on the wtl xi,0
2822,rt TAG drop that bitch j hikes on the atomic bomb,0
2823,drop it down for a niggah,0
2824,older black guy at factory i know none of these coons i work with tipped so here's he was right too,0
2825,andreajmarkley TAG yes sorry grant i'm a bitch so i'm going to ignore you like most libtards ignore the majority voice,0
2826,rt TAG when u and ur boys discover a hoe,0
2827,fckwatchuthink TAG or you know you could just go drink bleach bitch,0
2828,one of my nigs hollered at cici ima keep it low key tho on which one it was lol,0
2829,rt TAG tell me again how citizen kane is the best movie of all time then go watch caddyshack you pretentious film school cunt,0
2830,arroz con pollo,0
2831,i wake up every morning wishing a bitch would,0
2832,nah nicca its to light to be my dark ass lol TAG TAG and i knowww thats your baby picture lol,0
2833,what else come on on mondays im not finna watch that trash ive destroyed enuf brain cells,0
2834,rt TAG i can't stand a fuck these niggas ass bitch,0
2835,u want a cookie tomorrow bitch TAG,0
2836,rt TAG kudabrazyy you disrespected my hoeing pimp slaps hoe in the telly for talking back bitch,0
2837,can this bitch already update,0
2838,i do know one thing though bitches they come they go,0
2839,goldmind smoke good weed with a bad bitch,0
2840,currently sup twat licker,0
2841,verizon customer service is trash as fuck i've been in the store haven't been greeted or nothing,0
2842,rt TAG move dat muscle hoe tell me watchu mad foe,0
2843,jeffgill hey TAG bohner said he got of what he wanted in sequester you sound like a moron when everyone knows you are lying,0
2844,don't be a broke hoe hating on a paid hoe #pimpchampaign,0
2845,bitchmedia what's up my bitches shout out from your momz in cali keep doin what u do TAG,0
2846,rt TAG coach k says players won't need motivation to get back on track following paul george's injury rather they'll play to ho,0
2847,gorgeouscamry fight or nah dumb bitch,0
2848,rt TAG dailysexsupply girls that fuck back gt gt gt TAG your last one was trash so here,0
2849,rt TAG TAG is so wise yet so young thank you for listening to me bitch,0
2850,rt TAG lmfaoooooooooooooooo TAG put that muthafuckin jelly on that bread bitch spread it,0
2851,the paradox he a bitch you should do it,0
2852,too many bitches got rabies and i hate a ho hoppin woman TAG pussy-poppin woman,0
2853,rt TAG when wale said nvm that nigga trash,0
2854,grizzboadams TAG haha you playin nigga i fuck bitches make money and smoke that straight og kush,0
2855,rt TAG i wish it was appropriate to go around slapping bitches when they say stupid shit,0
2856,rt TAG a hoes favorite line is don't judge me you don't know what i been through yeah i do a lot of dick,0
2857,my nigga so stiff but his bitch even stiffer me that is,0
2858,a real nigga ain't complete without a real bitch,0
2859,erykadamitio TAG why nobody never invite me to no lesbian party ): bitches,0
